REG_ID	REG_ID_GROUP	STATION_NAME	SYNONYM_NAMES	ICES_STATION_NAME	LAT_DM	LONG_DM	LATITUDE_WGS84_SWEREF99_DD	LONGITUDE_WGS84_SWEREF99_DD	LATITUDE_SWEREF99TM	LONGITUDE_SWEREF99TM	OUT_OF_BOUNDS_RADIUS	WADEP	EU_CD	MEDIA	COMNT	OLD_SHARK_ID
157094	264711	S38B SV LERVIKSÖN	S38B<or>S38B / SV LERVIKSÖN		5932.83	1835.69	59.5472	18.5948	6606480	703180	1200	5		"Biota;Vatten"		BPNS28
157095	264712	GRYT 2		Gryt 2	5812.16	1654.91	58.2027	16.9152	6452872	612556	1200			"Biota;Vatten"	VAL-2018-05-14	
157096	264713	ÖVF 4:11 SPILLEPENG	ÖVF 4:11<or>ÖVF 4:11 LOMMA<or>ÖVF4:11		5539.05	1302.10	55.6508	13.0350	6168970	376353	1200	3	SE617259-132552	"Biota;Vatten"	VAL-2018-05-14	SOCX55
157097	264714	G5 YTTRE FJÄRDEN	G5		6041.72	1715.08	60.6953	17.2513	6730959	622913	1200			"Biota;Vatten"	VAL-2018-05-14	
157098	264715	LIMHAMN			5536.15	1256.72	55.6025	12.9453	6163756	370553	1200			"Biota;Vatten"	VAL-2018-05-14	
157099	264716	M3-V			5657.50	1627.80	56.9583	16.4633	6313700	588990	1200	7		"Biota;Vatten"	VAL-2018-05-14	BPWK07
157100	264717	S45 N SVARTSÖ	S45<or>S45 / N SVARTSÖ<or>S45 / N SVARTÖ		5927.37	1838.85	59.4562	18.6475	6596518	706711	1200	5		"Biota;Vatten"		BPNS29
157101	264718	RÅ HK1			6550.69	2222.93	65.8448	22.3822	7322429	836464	1200			"Biota;Vatten"	VAL-2018-05-14	
157102	264719	KAARV6			5607.18	1535.02	56.1197	15.5837	6219552	536289	1200			"Biota;Vatten"	VAL-2018-05-14	
157103	264720	T1 BRUNNSVIKEN	T1		5922.61	1801.15	59.3768	18.0192	6585904	671521	1200			"Biota;Vatten"	VAL-2018-05-14	
157104	264721	NV EKNÖ			5918.83	1851.16	59.3138	18.8527	6581341	719248	1200	51		"Biota;Vatten"	VAL-2018-05-14	BPNS67
157105	264722	VD10			6514.53	2142.53	65.2422	21.7088	7252112	813033	1200			"Biota;Vatten"	VAL-2018-05-14	
157106	264723	R 8-18			6546.01	2230.01	65.7668	22.5002	7314423	842860	1200			"Biota;Vatten"	VAL-2018-05-14	
157107	264724	X19 / EXT			6113.15	1711.94	61.2192	17.199	6789186	618099	1200			"Biota;Vatten"	VAL-2018-05-14	GBSL19
157108	264725	R 1-4			6018.60	1830.35	60.31	18.5058	6691085	693653	1200			"Biota;Vatten"	VAL-2018-05-14	
157109	264726	6012 S GRÅSKÄR	6012<or>S GRÅSKÄR	6012 S GRÅSKÄR	5847.00	1739.00	58.7833	17.65	6518957	653179	1200			"Biota;Vatten"	VAL-2018-05-14	
157110	264727	FALKENBERG SYD	FALKENBERG SYD SKOTTAREVET 8,7 M TOPP<or>FALKENBERG, SYD SKOTTAREVET, 8,7 M TOPP	FALKENBERG SYD SKOTTAREVET 8.7 M TOPP	5652.19	1225.95	56.8699	12.4325	6305839	343508	1200		SE630986-129436	"Biota;Vatten"	VAL-2018-05-14	
157111	264728	AC 56			6441.67	2127.18	64.6945	21.453	7190078	807359	1200			"Biota;Vatten"	VAL-2018-05-14	
157112	264729	T4			5922.41	1801.59	59.3735	18.0265	6585552	671954	1200			"Biota;Vatten"	VAL-2018-05-14	
157113	264730	S82 VINDÖ STRÖM	S82<or>S82 / VINDÖ STRÖM		5921.86	1838.09	59.3643	18.6348	6586262	706552	1200	5		"Biota;Vatten"		BPNS36
157114	264731	G8 YTTRE FJÄRDEN	G8		6042.00	1716.44	60.7	17.274	6731521	624132	1200			"Biota;Vatten"	VAL-2018-05-14	
157115	264732	D6			5925.46	1758.81	59.4243	17.9802	6591090	669069	1200			"Biota;Vatten"	VAL-2018-05-14	
157116	264733	SKATAN 3	SK 3		6211.59	1730.73	62.1932	17.5122	6898235	630723	1200	15		"Biota;Vatten"	VAL-2018-05-14	GBSY03
157117	264734	ÄGNÖFJÄRDEN			5916.11	1823.02	59.2685	18.3837	6574847	692830	1200	27		"Biota;Vatten"	VAL-2018-05-14	BPNS63
157118	188238	KARANTÄNBOJEN			5921.48	1806.69	59.358	18.1115	6584050	676862	1200	21		"Biota;Vatten"	VAL-2018-05-14	BPNS75
157119	264735	T2			5922.60	1801.41	59.3767	18.0235	6585897	671768	1200			"Biota;Vatten"	VAL-2018-05-14	
157120	264736	U11 GALTFJÄRDEN	K / GALTFJ<or>U11<or>U11 / GALTFJ		6009.62	1835.11	60.1603	18.5852	6674669	698939	1200	5		"Biota;Vatten"		GBAC11
157121	264737	IF3			6518.44	2125.33	65.3073	21.4222	7257951	798955	1200			"Biota;Vatten"	VAL-2018-05-14	
157122	264738	R 8-16			6548.66	2226.80	65.811	22.4467	7319027	839840	1200			"Biota;Vatten"	VAL-2018-05-14	
157123	264739	YTTRE VALDEMARSVIKEN 1			5805.02	1647.53	58.0837	16.7922	6439428	605679	1200			"Biota;Vatten"	VAL-2018-05-14	
157124	264740	STANNA 7	STANNA 7		5823.40	1657.43	58.3899	16.9572	6473790	614421	1200			"Biota;Vatten"	VAL-2018-05-14	
157125	264741	K8M			5638.56	1621.88	56.6427	16.3647	6278443	583690	1200			"Biota;Vatten"	VAL-2018-05-14	
157126	264742	GRYT 8		Gryt 8	5815.13	1649.93	58.2522	16.8322	6458252	607530	1200			"Biota;Vatten"	VAL-2018-05-14	
157127	264743	EDEBOVIKEN YTTRE	H / GULDHOLMEN		6007.20	1834.20	60.12	18.57	6670136	698340	1200	3		"Biota;Vatten"	VAL-2018-05-14	BPNS56
157128	264744	LF 4			6127.49	1711.59	61.4582	17.1932	6815789	616895	1200			"Biota;Vatten"	VAL-2018-05-14	
157129	264745	DOMSJÖ 110			6316.18	1841.03	63.2697	18.6838	7020944	684796	1200	2		"Biota;Vatten"	VAL-2018-05-14	GBSY35
157130	264746	NV ASPÖ	ASPÖ<or>NV ASPÖ<or>NY / NV ASPÖ<or>NY NV ASPÖ		5607.90	1530.15	56.1317	15.5025	6220848	531233	1200	16		"Biota;Vatten"		BPSH40
157131	264747	HANO5			5537.85	1417.45	55.6308	14.2908	6165222	455351	1200			"Biota;Vatten"	VAL-2018-05-14	
157132	264748	SKATAN 2	SK 2		6211.76	1730.34	62.196	17.5057	6898537	630373	1200	5		"Biota;Vatten"	VAL-2018-05-14	GBSY02
157133	264749	X24 / EXT			6116.26	1712.19	61.271	17.2032	6794965	618128	1200			"Biota;Vatten"	VAL-2018-05-14	GBSL24
157134	264750	K338 / I			6118.66	1705.58	61.311	17.093	6799225	612080	1200	4		"Biota;Vatten"	VAL-2018-05-14	GBSL05
157135	264751	R 9-14			6544.64	2336.49	65.744	23.6082	7318403	893622	1200			"Biota;Vatten"	VAL-2018-05-14	
157136	264752	HAMMARBY SJÖ			5918.47	1805.94	59.3078	18.099	6578434	676412	1200	5		"Biota;Vatten"	VAL-2018-05-14	BPNS66
157137	264753	B5M			5653.57	1638.34	56.8928	16.639	6306653	599846	1200			"Biota;Vatten"	VAL-2018-05-14	
157138	264754	R 3-19			6142.70	1722.94	61.7117	17.3823	6844366	625938	1200			"Biota;Vatten"	VAL-2018-05-14	
157139	264755	15 GÅRDSFJÄRDEN	15		6137.68	1709.70	61.628	17.1617	6834642	614585	1200			"Biota;Vatten"	VAL-2018-05-14	
157140	264756	L1 GRÄSÖRENBRON	GRÄSÖRENBRON<or>L1<or>L1 / GRÄSÖRENBRON		6533.68	2216.71	65.5613	22.2785	7290447	835415	1200	3		"Biota;Vatten"	VAL-2018-05-14	GBBL01
157141	264757	STANNA 5	STANNA 5		5822.44	1656.66	58.3739	16.9444	6471985	613722	1200			"Biota;Vatten"	VAL-2018-05-14	
157142	264758	NYVARP			5924.55	1831.23	59.4092	18.5205	6590901	699795	1200	56		"Biota;Vatten"	VAL-2018-05-14	BPNS82
157143	264759	R 3-7			6159.58	1728.31	61.993	17.4718	6875867	629475	1200			"Biota;Vatten"	VAL-2018-05-14	
157144	264760	TORSBYHOLMEN	V TORSBYHOLMEN		5920.27	1827.94	59.3378	18.4657	6582801	697099	1200	27		"Biota;Vatten"	VAL-2018-05-14	BPNS71
157145	264761	ÅNGERMANÄLVEN 7	SBo5<or>SBo7<or>SBo9		6259.56	1742.27	62.9927	17.7045	6987654	636994	1200	25		"Biota;Vatten"	VAL-2018-05-14	GBSY45
157146	264762	H1 LAHOLMSBUKTEN	H1		5636.24	1254.75	56.604	12.9125	6275256	371856	1200			"Biota;Vatten"	VAL-2018-05-14	
157147	264763	R 3-17			6148.08	1724.01	61.8013	17.4002	6854385	626512	1200			"Biota;Vatten"	VAL-2018-05-14	
157148	264764	ÖVF 5:2 KLAGSHAMN	ÖVF 5:2<or>ÖVF 5:2 HÖLLVIKEN<or>ÖVF5:2		5530.80	1252.85	55.5133	12.8808	6153957	366187	1200	6	SE615859-131575	"Biota;Vatten"	VAL-2018-05-14	SOSX52
157149	264765	K14			6547.05	2318.18	65.7842	23.303	7320966	879142	1200			"Biota;Vatten"	VAL-2018-05-14	
157150	264766	H1 HUDIKSVALLSFJÄRDEN	H1		6142.82	1707.54	61.7137	17.1257	6844119	612366	1200			"Biota;Vatten"	VAL-2018-05-14	
157151	264767	T3			5922.53	1801.67	59.3755	18.0278	6585778	672020	1200			"Biota;Vatten"	VAL-2018-05-14	
157152	264768	K348	K348 Sandvik<or>Sandvik		6118.10	1707.40	61.3017	17.1233	6798238	613738	1200			"Biota;Vatten"	VAL-2018-05-14	
157153	264769	M5M			5700.96	1630.32	57.016	16.5053	6320174	591402	1200			"Biota;Vatten"	VAL-2018-05-14	
157154	264770	X25 / EXT			6116.36	1713.59	61.2727	17.2265	6795193	619372	150			"Biota;Vatten"	VAL-2018-05-14	GBSL25
157155	264771	R 7-13			6522.90	2153.71	65.3817	21.8952	7268525	820000	1200			"Biota;Vatten"	VAL-2018-05-14	
157156	264772	S95 ÅTERLÖGAFJÄRDEN	S95<or>S95 / ÅTERLÖGAFJ		5917.23	1830.18	59.2872	18.5030	6577275	699518	1200	5		"Biota;Vatten"		BPNS39
157157	264773	U4			5714.88	1205.48	57.248	12.0913	6348740	324513	1200			"Biota;Vatten"	VAL-2018-05-14	
157158	264774	FJÄLLBACKA YTTRE SKÄRGÅRD	FJÄLLBACKA YTTRE SKÄRGÅRD<or>Fjällbacka yttre skärgård<or>Fjällbacka_03<or>Fjällbacka_10<or>VADE 3<or>VADE3<or>Vade 3		5835.90	1113.45	58.5983	11.2242	6501501	280621	1200			"Biota;Vatten"	VAL-2018-05-14	
157159	264775	SO ÖSTERSKÄR			5926.87	1820.08	59.4478	18.3347	6594660	689039	1200	21		"Biota;Vatten"	VAL-2018-05-14	BPNS85
157160	264776	K152	HUDIKSVALLSFJÄRDEN		6142.82	1707.51	61.7137	17.1252	6844118	612340	1200	22	SE684510-156982	"Biota;Vatten"	VAL-2018-05-14	GBSH01
157161	264777	R 6-18			6507.49	2133.44	65.1248	21.5573	7238346	807343	1200			"Biota;Vatten"	VAL-2018-05-14	
157162	264778	23 YTTRE FJÄRDEN	23		6042.38	1715.22	60.7063	17.2537	6732188	622999	1200			"Biota;Vatten"	VAL-2018-05-14	
157163	264779	ÖVF 1:1 HÖGANÄS	ÖVF 1:1<or>ÖVF1:1		5613.10	1231.00	56.2183	12.5167	6233154	346013	1200	7		"Biota;Vatten"	VAL-2018-05-14	SONX11
157164	264780	S100 ERSTAVIKEN	S100<or>S100 / ERSTVIKEN		5913.37	1823.53	59.2228	18.3922	6569790	693573	1200	5		"Biota;Vatten"		BPNS02
157165	264781	R 2-5			6118.00	1711.11	61.3	17.1852	6798162	617055	1200			"Biota;Vatten"	VAL-2018-05-14	
157166	264782	R 7-8			6525.94	2156.01	65.4323	21.9335	7274340	821152	1200			"Biota;Vatten"	VAL-2018-05-14	
157167	264783	HANO17	17A		5546.01	1413.36	55.7668	14.2227	6180401	451232	1200			"Biota;Vatten"	VAL-2018-05-14	
157168	264784	SUNDSVALL 175			6224.65	1724.19	62.4108	17.4032	6922257	624152	1200	35		"Biota;Vatten"	VAL-2018-05-14	GBSY09
157169	264785	RÅ 4			6546.71	2233.27	65.7785	22.5545	7316014	845178	1200			"Biota;Vatten"	VAL-2018-05-14	
157170	264786	X27 / EXT			6118.06	1711.20	61.301	17.1867	6798276	617132	1200			"Biota;Vatten"	VAL-2018-05-14	GBSL27
157171	264787	TOE9 Ö LAUNINKARI	TOE9<or>TOE9 / Ö LAUNINKARI		6545.13	2407.10	65.7522	24.1183	7322604	916690	1200	8		"Biota;Vatten"	VAL-2018-05-14	GBBH02
157172	188239	HALVKAKSSUNDET			5920.40	1813.20	59.34	18.22	6582340	683123	1200	51		"Biota;Vatten"	VAL-2018-05-14	BPNS72
157173	264788	R 6-1			6503.21	2133.00	65.0535	21.55	7230394	807825	1200			"Biota;Vatten"	VAL-2018-05-14	
157174	264789	KA7 KVARNÖREN	KA7 / KVARNÖREN		6547.10	2318.10	65.785	23.3017	7321050	879069	1200	7		"Biota;Vatten"	VAL-2018-05-14	GBBK03
157175	264790	SÖ25 GUPAFJÄRDEN	SÖ25<or>SÖ25 / GUPAFJÄRDEN		5846.32	1731.82	58.772	17.5303	6517428	646311	1200	5		"Biota;Vatten"		BPND25
157176	264791	6013 V ÖSTERHOLMARNA	6013<or>V ÖSTERHOLMARNA	6013 V ÖSTERHOLMARNA	5846.00	1736.00	58.7667	17.6	6516989	650362	1200			"Biota;Vatten"	VAL-2018-05-14	
157177	264792	YF3			6514.85	2130.39	65.2475	21.5065	7251714	803558	1200			"Biota;Vatten"	VAL-2018-05-14	
157178	264793	S13 NORRTÄLJEVIKEN	Norrtäljeviken P3<or>S13<or>S13 / NORRTÄLJEFJÄRDEN		5945.66	1845.37	59.761	18.7562	6630772	710945	1200	5		"Biota;Vatten"		BPNS15
157179	264794	VITA MÄRREN			5921.08	1844.92	59.3513	18.7487	6585175	713098	1200	5		"Biota;Vatten"	VAL-2018-05-14	BPNS74
157180	264795	GRYM2			5734.60	1633.12	57.5767	16.552	6382642	592813	1200			"Biota;Vatten"	VAL-2018-05-14	
157181	264796	HAE 29		HAE 29	5832.76	1722.07	58.546	17.3678	6491930	637806	1200			"Biota;Vatten"	VAL-2018-05-14	
157182	264797	SÖ28B HÅLLSVIKEN	SÖ28B<or>SÖ28B / HÅLLSVIKEN		5851.11	1730.61	58.8518	17.5102	6526269	644812	1200	5		"Biota;Vatten"	VAL-2018-05-14	BPND28
157183	264798	AC 18			6437.92	2119.34	64.632	21.3223	7182512	801847	1200			"Biota;Vatten"	VAL-2018-05-14	
157184	264799	ÖSTHAMMARSFJÄRDEN - N			6015.75	1823.87	60.2625	18.3978	6685487	687964	1200			"Biota;Vatten"	VAL-2018-05-14	GBAO03
157185	264800	AC 3			6438.24	2122.28	64.6373	21.3713	7183338	804120	1200			"Biota;Vatten"	VAL-2018-05-14	
157186	264801	RÄVUNGARNA			5747.09	1141.70	57.7848	11.695	6409552	303521	1200	14		"Biota;Vatten"	VAL-2018-05-14	KANI10
157187	264802	KYRKFJÄRDEN S	KYRKFJÄRDEN (S)		5926.00	1811.40	59.4333	18.19	6592644	680920	1200	15		"Biota;Vatten"	VAL-2018-05-14	BPNS83
157188	264803	6023 SPELMAN	6023<or>SPELMAN	6023 SPELMAN	5845.50	1743.40	58.7583	17.7233	6516345	657529	1200			"Biota;Vatten"	VAL-2018-05-14	
157189	264804	RAMSÖN W			5758.60	1144.70	57.9767	11.745	6430750	307520	1200	31		"Biota;Vatten"	VAL-2018-05-14	FIBO63
157190	264805	S9 NÄTRAFJÄRDEN	S9		6309.26	1842.39	63.1543	18.7065	7008175	686675	1200			"Biota;Vatten"	VAL-2018-05-14	
157191	264806	R 1-7			6020.32	1829.38	60.3387	18.4897	6694228	692592	1200			"Biota;Vatten"	VAL-2018-05-14	
157192	264807	HANO12	12A (VHK14)		5542.05	1413.99	55.7008	14.2332	6173050	451806	1200			"Biota;Vatten"	VAL-2018-05-14	
157193	264808	EDEBOVIKEN E2	E2		6007.61	1834.44	60.1268	18.574	6670908	698521	1200	17		"Biota;Vatten"	VAL-2018-05-14	
157194	264809	BLOCKHUSUDDEN			5919.15	1809.16	59.3192	18.1527	6579839	679406	1200	37		"Biota;Vatten"	VAL-2018-05-14	BPNS68
157195	264810	K7 KARLSHAMNSFJÄRDEN	K7<or>K7 / KARLSHAMNSFJÄRDEN<or>KARLSHAMNSFJÄRDEN		5609.70	1451.75	56.1617	14.8625	6224081	491460	1200	9		"Biota;Vatten"	VAL-2018-05-14	BPSH34
157196	264811	P20 INRE FJÄRDEN	INRE FJÄRDEN<or>P20<or>P20 / INRE FJÄRDEN		6518.20	2126.10	65.3033	21.435	7257568	799597	1200	17		"Biota;Vatten"	VAL-2018-05-14	GBBP01
157197	264812	HAE 26		HAE 26	5832.02	1717.57	58.5337	17.2928	6490406	633489	1200			"Biota;Vatten"	VAL-2018-05-14	
157198	264813	H6			6341.77	2051.66	63.6962	20.861	7076447	789476	1200			"Biota;Vatten"	VAL-2018-05-14	
157199	264814	S9			6332.06	1958.09	63.5343	19.9682	7054715	746853	1200	98		"Biota;Vatten"	VAL-2018-05-14	GBSY22
157200	264815	AC 5			6439.18	2118.80	64.653	21.3133	7184800	801185	1200			"Biota;Vatten"	VAL-2018-05-14	
157201	264816	K12 RONNEBYFJÄRDEN	ACKUMULATIONSBOTTEN<or>K12 / RONNEBYFJÄRDEN<or>RONNEBYFJÄRDEN<or>RONNEBYFJÄRDEN, ACKUMULATIONSBOTTEN<or>RONNEBYFJÄRDEN, ACKUMULATIONSBOTTEN<oor>K12 / RONNEBYFJÄRDEN<or>RY, RONNEBYFJÄRDEN, SEDIMENT<or>RY,RONNEBYFJÄRDEN		5609.50	1517.80	56.1583	15.2967	6223742	518427	1200	10	SE622565-146841	"Biota;Vatten"	VAL-2018-05-14	BPSH39
157202	264817	KOLLHOLM			5816.50	1148.70	58.275	11.8117	6463754	313030	1200	26		"Biota;Vatten"	VAL-2018-05-14	FIBO64
157203	264818	VD6			6515.36	2145.28	65.256	21.7547	7253875	815000	1200			"Biota;Vatten"	VAL-2018-05-14	
157204	264819	EB3MS			5709.40	1628.97	57.1567	16.4828	6335801	589696	1200			"Biota;Vatten"	VAL-2018-05-14	
157205	264820	SÖ11 SJÖSAFJÄRDEN	SÖ11<or>SÖ11 / SJÖSAFJÄRDEN		5844.02	1706.52	58.7337	17.1087	6512317	622069	1200	5		"Biota;Vatten"		BPND11
157206	264821	U1			5715.05	1205.43	57.2508	12.0905	6349058	324476	1200			"Biota;Vatten"	VAL-2018-05-14	
157207	264822	H10			6320.34	1910.05	63.339	19.1675	7030142	708533	1200	2		"Biota;Vatten"	VAL-2018-05-14	GBSY37
157208	264823	R 7-20			6521.22	2150.99	65.3537	21.8498	7265189	818242	1200			"Biota;Vatten"	VAL-2018-05-14	
157209	264824	S3			6041.44	1730.60	60.6907	17.51	6730951	637051	1200			"Biota;Vatten"	VAL-2018-05-14	
157210	264825	6025 SKVALLRAN	6025<or>SKVALLRAN	6025	5847.40	1743.80	58.79	17.73	6519884	657771	1200			"Biota;Vatten"	VAL-2018-05-14	
157211	264826	K11MV			5637.74	1620.95	56.629	16.3492	6276903	582770	1200			"Biota;Vatten"	VAL-2018-05-14	
157212	264827	S99 INGARÖFJÄRDEN	H 60<or>S 19<or>S99<or>S99 / INGARÖFJÄRDEN		5912.83	1828.48	59.2138	18.4747	6569031	698331	1200	5		"Biota;Vatten"		BPNS42
157213	264828	MUSÖN			5838.50	1114.10	58.6417	11.235	6506286	281521	1200	32		"Biota;Vatten"	VAL-2018-05-14	FIBX42
157214	264829	2099 O EKOKNÖLEN	2099		5847.68	1815.64	58.7947	18.2607	6521776	688400	1200			"Biota;Vatten"	VAL-2018-05-14	
157215	264830	MB6MSF			5703.44	1635.87	57.0573	16.5978	6324902	596911	1200			"Biota;Vatten"	VAL-2018-05-14	
157216	264831	F2 FALKENBERG			5653.79	1226.33	56.8965	12.4388	6308786	344004	1200			"Biota;Vatten"	VAL-2018-05-14	
157217	264832	ÖVF 3:2 BARSEBÄCK	ÖVF 3:2<or>ÖVF 3:2 LUNDÅKRA<or>ÖVF3:2		5547.10	1254.40	55.7850	12.9067	6184134	368730	1200	6	SE618791-131845	"Biota;Vatten"	VAL-2018-05-14	SOCX32
157218	264833	18 KLINGERFJÄRDEN	18		6258.70	1745.19	62.9783	17.7532	6986162	639527	1200			"Biota;Vatten"	VAL-2018-05-14	
157219	264834	K15-MV	K15MV		5638.10	1618.50	56.635	16.3083	6277522	580252	1200	6		"Biota;Vatten"	VAL-2018-05-14	BPWK03
157220	264835	H50	Husum 50		6318.76	1910.68	63.3127	19.178	7027247	709249	1200	33		"Biota;Vatten"	VAL-2018-05-14	GBSY39
157221	264836	ÖVF 4:10			5542.95	1258.95	55.7158	12.9825	6176297	373261	1200			"Biota;Vatten"	VAL-2018-05-14	
157222	264837	KF1	KF 1		6450.70	2102.10	64.845	21.0351	7204822	785903	1200			"Biota;Vatten"	VAL-2018-05-14	
157223	264838	L9 LAHOLMSBUKTEN	L9<or>L9 LAHOLMSBUKTEN<or>LAHOLMSBUKTEN (L9)	L9	5633.90	1243.20	56.565	12.72	6271292	359897	1200	20	SE627510-131035	"Biota;Vatten"	VAL-2018-05-14	KAEL60
157224	264839	HAE 24		HAE 24	5829.21	1726.14	58.4868	17.4357	6485486	641992	1200			"Biota;Vatten"	VAL-2018-05-14	
157225	264840	IS3			5827.99	1630.46	58.4665	16.5077	6481635	587950	1200			"Biota;Vatten"	VAL-2018-05-14	
157226	264841	NYA OBBOLABRON	U9<or>Österfjärden		6342.63	2020.16	63.7105	20.336	7075765	763460	1200	16		"Biota;Vatten"	VAL-2018-05-14	GBQU04
157227	264842	K627			6042.69	1716.47	60.7115	17.2745	6732803	624115	1200	14		"Biota;Vatten"	VAL-2018-05-14	GBSG62
157228	264843	ÖVF 4:3 LOMMA			5538.55	1259.05	55.6425	12.9842	6168135	373128	1200	12		"Biota;Vatten"	VAL-2018-05-14	SOCX53
157229	264844	K337 / H			6117.75	1708.00	61.2958	17.1333	6797606	614294	1200	4		"Biota;Vatten"	VAL-2018-05-14	GBSL04
157230	264845	SUNDSVALL 135			6227.75	1722.19	62.4625	17.3698	6927947	622220	1200	50		"Biota;Vatten"	VAL-2018-05-14	GBSY08
157231	264846	K525			6057.28	1712.75	60.9547	17.2125	6759761	619820	1200			"Biota;Vatten"	VAL-2018-05-14	GBSG54
157232	264847	VD9B			6515.00	2140.58	65.25	21.6763	7252820	811429	1200			"Biota;Vatten"	VAL-2018-05-14	
157233	264848	KF5	KF 5		6448.80	2105.12	64.8134	21.0853	7201544	788617	1200			"Biota;Vatten"		
157234	264849	R 6-17			6506.82	2135.70	65.1137	21.595	7237291	809234	1200			"Biota;Vatten"	VAL-2018-05-14	
157235	264850	BV 42			6546.13	2339.65	65.7688	23.6608	7321481	895636	1200			"Biota;Vatten"	VAL-2018-05-14	
157236	264851	FARSTAVIKEN			5919.52	1822.64	59.3253	18.3773	6581152	692149	1200	17		"Biota;Vatten"	VAL-2018-05-14	BPNS70
157237	264852	K8 KRÄKLINGEOMRÅDET	K8		5608.58	1543.78	56.143	15.7297	6222235	545339	1200			"Biota;Vatten"	VAL-2018-05-14	
157238	264853	K4			6547.17	2317.11	65.7862	23.2852	7321080	878302	1200			"Biota;Vatten"	VAL-2018-05-14	
157239	264854	R 3-20			6143.76	1728.04	61.7293	17.4673	6846501	630355	1200			"Biota;Vatten"	VAL-2018-05-14	
157240	264855	G10 GALTFJÄRDEN	G10		6011.33	1834.70	60.1888	18.5783	6677819	698387	1200			"Biota;Vatten"	VAL-2018-05-14	
157241	264856	VD4			6515.20	2139.45	65.2533	21.6575	7253097	810514	1200			"Biota;Vatten"	VAL-2018-05-14	
157242	264857	H112			5748.09	1635.24	57.8015	16.5873	6407717	594339	1200			"Biota;Vatten"	VAL-2018-05-14	
157243	264858	S24 SPILLERSBODA	S24<or>S24 / SPILLERSBODA		5941.42	1851.49	59.6903	18.8582	6623240	717127	1200	5		"Biota;Vatten"	VAL-2018-05-14	BPNS52
157244	264859	S36 VETTERSHAGAFJÄRDEN	S36<or>S36 / VETTERSHAGAFJ		5936.12	1841.66	59.602	18.6943	6612888	708461	1200	5		"Biota;Vatten"		BPNS26
157245	264860	R 9-15			6544.78	2331.97	65.7463	23.5328	7318190	890159	1200			"Biota;Vatten"	VAL-2018-05-14	
157246	264861	36 KRAMFORSFJÄRDEN SEK NAMN	36		6256.40	1750.83	62.94	17.8472	6982102	644477	1200			"Biota;Vatten"	VAL-2018-05-14	
157247	264862	S127 ULVSUNDET	S127<or>S127 / ULVSUNDET		5903.84	1738.26	59.064	17.6377	6550165	651234	1200	5		"Biota;Vatten"		BPNS14
157248	264863	H67			5950.62	1907.70	59.8437	19.1283	6641209	731255	1200			"Biota;Vatten"	VAL-2018-05-14	
157249	264864	GRYM4			5735.36	1633.93	57.5893	16.5655	6384070	593588	1200			"Biota;Vatten"	VAL-2018-05-14	
157250	264865	RÅ 2			6550.38	2227.96	65.8397	22.466	7322309	840339	1200			"Biota;Vatten"	VAL-2018-05-14	
157251	264866	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN R 4-1	R 4-1		6251.89	1824.56	62.8648	18.4093	6975123	673429	1200		SE697536-163255	"Biota;Vatten"	VAL-2018-05-14	
157252	264867	S38 N SIARÖ	S38<or>S38 / N SIARÖ<or>S38 / SIARÖ		5934.11	1839.08	59.5685	18.6513	6609027	706241	1200	5		"Biota;Vatten"		BPNS27
157253	264868	LDW2	Ldw2		5759.91	1645.20	57.9986	16.7534	6429896	603639	1200			"Biota;Vatten"		
157254	264869	SÖ26 GUNNARBOLFJÄRDEN	SÖ26<or>SÖ26 / GUNNARBOLFJÄRD		5848.26	1728.82	58.8043	17.4803	6520918	643288	1200	5		"Biota;Vatten"		BPND26
157255	264870	13 BOLLSTAFJÄRDEN	13<or>SBo8		6259.29	1742.63	62.9882	17.7105	6987165	637319	1200			"Biota;Vatten"	VAL-2018-05-14	
157256	264871	SUNDSVALL 630			6220.15	1723.29	62.3358	17.3882	6913877	623686	1200	43		"Biota;Vatten"	VAL-2018-05-14	GBSY12
157257	264872	S63 SOLLENKROKA	S63<or>SOLLENKROKA		5922.63	1840.16	59.3772	18.6693	6587798	708433	1200	43		"Biota;Vatten"		BPST55
157258	264873	S50 S MORSKEN	S50<or>S50 / S MORSKEN		5928.73	1902.73	59.4788	19.0455	6600344	729096	1200	5		"Biota;Vatten"		BPNS30
157259	264874	STANNA 9	STANNA 9		5823.77	1653.12	58.3961	16.8854	6474354	610200	1200			"Biota;Vatten"	VAL-2018-05-14	
157260	264875	GUNNARBOLFJÄRDEN			5849.02	1727.97	58.817	17.4662	6522298	642418	1200			"Biota;Vatten"	VAL-2018-05-14	
157261	264876	ANHOLT E	ANHOLT<or>KA 3<or>KA3<or>Kattegatt utsjö_9<or>O ANHOLT	ANHOLT E	5640.00	1207.00	56.6667	12.1167	6283998	323310	2000	62	SE628823-127388	"Biota;Vatten"	VAL-2018-05-14	KAEX29
157262	264877	NORRA VAXHOLMSFJÄRDEN			5924.34	1821.49	59.4057	18.3582	6590035	690608	1200	25		"Biota;Vatten"	VAL-2018-05-14	BPNS81
157263	264878	AC 4			6440.68	2116.42	64.678	21.2737	7187387	799022	1200			"Biota;Vatten"	VAL-2018-05-14	
